"1","2","3","4","5","6"
"오스트레일리아","남자","25~29세",85.47653,90.4389,5.48699
"오스트레일리아","남자","25~34세",87.53787,91.4967,4.32674
"오스트레일리아","남자","25~54세",87.28158,90.74832,3.82017
"오스트레일리아","남자","25~64세",83.56555,86.93774,3.87885
"오스트레일리아","남자","30~34세",89.6497,92.5804,3.16557
"오스트레일리아","남자","35~39세",89.01262,92.32589,3.58868
"오스트레일리아","남자","35~44세",88.76638,91.96991,3.48324
"오스트레일리아","남자","40~44세",88.49253,91.574,3.36501
"오스트레일리아","남자","45~49세",86.41402,89.74162,3.70798
"오스트레일리아","남자","45~54세",85.39514,88.55398,3.56714
"오스트레일리아","남자","50~54세",84.27926,87.25327,3.40848
"오스트레일리아","남자","55~59세",77.1741,80.38836,3.99842
"오스트레일리아","남자","55~64세",70.28385,73.3181,4.13846
"오스트레일리아","남자","60~64세",62.5965,65.42989,4.33043
"오스트레일리아","남자","총계",67.41763,71.12301,5.20982
"오스트레일리아","여자","15~19세",47.8612,56.7942,15.72871
"오스트레일리아","여자","15~24세",60.81396,68.01928,10.59305
"오스트레일리아","여자","15~64세",70.01611,73.90106,5.25697
"오스트레일리아","여자","20~24세",71.88747,77.61576,7.38032
"오스트레일리아","여자","25~29세",75.54915,79.45339,4.91387
"오스트레일리아","여자","25~34세",74.65126,78.30011,4.66008
"오스트레일리아","여자","25~54세",75.96322,79.28803,4.19333
"오스트레일리아","여자","25~64세",72.17977,75.28403,4.12339
"오스트레일리아","여자","30~34세",73.76356,77.15992,4.40172
"오스트레일리아","여자","35~39세",74.42613,77.88776,4.44438
"오스트레일리아","여자","35~44세",75.86956,79.12712,4.11687
"오스트레일리아","여자","40~44세",77.47971,80.50963,3.76343
"오스트레일리아","여자","45~49세",78.84864,81.88317,3.70593
"오스트레일리아","여자","45~54세",77.58662,80.60426,3.74378
"오스트레일리아","여자","50~54세",76.218,79.21732,3.7862
"오스트레일리아","여자","55~59세",67.02,69.7247,3.87911
"오스트레일리아","여자","55~64세",58.95805,61.29157,3.80724
"오스트레일리아","여자","60~64세",50.06311,51.9871,3.70091
"오스트레일리아","여자","총계",57.87235,60.98871,5.10974
"오스트레일리아","개인 전체","15~19세",45.45509,54.83585,17.10699
"오스트레일리아","개인 전체","15~24세",60.15742,68.14974,11.72759
"오스트레일리아","개인 전체","15~64세",74.32191,78.4932,5.3142
"오스트레일리아","개인 전체","20~24세",72.78273,79.58276,8.5446
"오스트레일리아","개인 전체","25~29세",80.51761,84.95142,5.21923
"오스트레일리아","개인 전체","25~34세",81.04358,84.84619,4.48177
"오스트레일리아","개인 전체","25~54세",81.55242,84.94731,3.99647
"오스트레일리아","개인 전체","25~64세",77.78813,81.02436,3.99415
"오스트레일리아","개인 전체","30~34세",81.57285,84.74029,3.73783
"오스트레일리아","개인 전체","35~39세",81.64986,85.03802,3.98429
"오스트레일리아","개인 전체","35~44세",82.2611,85.49189,3.77905
"오스트레일리아","개인 전체","40~44세",82.94193,85.99742,3.55301
"오스트레일리아","개인 전체","45~49세",82.5595,85.73778,3.70699
"오스트레일리아","개인 전체","45~54세",81.40754,84.49428,3.65319
"오스트레일리아","개인 전체","50~54세",80.15225,83.13922,3.59273
"오스트레일리아","개인 전체","55~59세",71.99055,74.94468,3.94175
"오스트레일리아","개인 전체","55~64세",64.48721,67.16282,3.98376
"오스트레일리아","개인 전체","60~64세",56.16345,58.53008,4.04343
"오스트레일리아","개인 전체","총계",62.55893,65.96449,5.16272
"오스트리아","남자","15~19세",36.28782,41.03122,11.56047
"오스트리아","남자","15~24세",54.77722,60.32055,9.18978
"오스트리아","남자","15~64세",77.95735,81.78963,4.68553
"오스트리아","남자","20~24세",70.18185,76.39164,8.12889
"오스트리아","남자","25~29세",85.2496,89.72486,4.98775
"오스트리아","남자","25~34세",87.24443,91.71595,4.8754
"오스트리아","남자","25~54세",88.50212,92.35359,4.17035
"오스트리아","남자","25~64세",82.29437,85.80651,4.0931
"오스트리아","남자","30~34세",89.22551,93.69333,4.76856
"오스트리아","남자","35~39세",89.5426,94.37459,5.12
"오스트리아","남자","35~44세",89.59855,93.85675,4.53691
"오스트리아","남자","40~44세",89.65849,93.30197,3.90504
"오스트리아","남자","45~49세",89.72858,93.22635,3.75192
"오스트리아","남자","45~54세",88.68312,91.62228,3.20791
"오스트리아","남자","50~54세",87.76647,90.21584,2.71501
"오스트리아","남자","55~59세",79.4005,82.49986,3.7568
"오스트리아","남자","55~64세",63.13953,65.60465,3.75753
"오스트리아","남자","60~64세",42.76638,44.43686,3.75923
"오스트리아","남자","65~69세",11.32346,11.43697,0.99246
"오스트리아","남자","65세 이상",6.54596,6.58812,0.63993
"오스트리아","남자","총계",63.92775,67.01542,4.6074
"오스트리아","여자","15~19세",27.00765,30.03817,10.08888
"오스트리아","여자","15~24세",48.41943,52.51098,7.79179
"오스트리아","여자","15~64세",69.15616,72.34059,4.40199
"오스트리아","여자","20~24세",66.38801,71.36997,6.98046
"오스트리아","여자","25~29세",78.22829,82.35709,5.01329
"오스트리아","여자","25~34세",78.77076,83.17737,5.29784
"오스트리아","여자","25~54세",82.10102,85.66978,4.16572
"오스트리아","여자","25~64세",73.02322,76.03848,3.96545
"오스트리아","여자","30~34세",79.30482,83.98492,5.57255
"오스트리아","여자","35~39세",83.08197,86.59744,4.05955
"오스트리아","여자","35~44세",83.20803,87.17589,4.55155
"오스트리아","여자","40~44세",83.34145,87.78808,5.06519
"오스트리아","여자","45~49세",84.73909,87.58513,3.24946
"오스트리아","여자","45~54세",84.04858,86.54371,2.88309
"오스트리아","여자","50~54세",83.42764,85.6072,2.54601
"오스트리아","여자","55~59세",68.13648,70.54819,3.41854
"오스트리아","여자","55~64세",46.04842,47.41896,2.89029
"오스트리아","여자","60~64세",19.68412,19.81192,0.64506
"오스트리아","여자","65~69세",6.06587,6.1179,0.85047
"오스트리아","여자","65세 이상",3.12844,3.14193,0.42922
"오스트리아","여자","총계",53.56331,55.9989,4.34935
"오스트리아","개인 전체","15~19세",31.64174,35.52759,10.93756
"오스트리아","개인 전체","15~24세",51.60046,56.41839,8.53963
"오스트리아","개인 전체","15~64세",73.55358,77.0617,4.55235
"오스트리아","개인 전체","20~24세",68.28932,73.88662,7.57552
"오스트리아","개인 전체","25~29세",81.79544,86.10025,4.99977
"오스트리아","개인 전체","25~34세",83.06649,87.50601,5.07338
"오스트리아","개인 전체","25~54세",85.3134,89.02404,4.16813
"오스트리아","개인 전체","25~64세",77.65424,80.9177,4.03306
"오스트리아","개인 전체","30~34세",84.32337,88.89609,5.14389
"오스트리아","개인 전체","35~39세",86.32564,90.50208,4.61475
"오스트리아","개인 전체","35~44세",86.40707,90.52026,4.54395
"오스트리아","개인 전체","40~44세",86.49377,90.53962,4.46859
"오스트리아","개인 전체","45~49세",87.2092,90.3779,3.50605
"오스트리아","개인 전체","45~54세",86.35851,89.07495,3.04961
"오스트리아","개인 전체","50~54세",85.60309,87.91793,2.63296
"오스트리아","개인 전체","55~59세",73.7446,76.49868,3.60016
"오스트리아","개인 전체","55~64세",54.46455,56.3741,3.38727
"오스트리아","개인 전체","60~64세",30.89664,31.77382,2.7607
"오스트리아","개인 전체","65~69세",8.5516,8.6327,0.93941
"오스트리아","개인 전체","65세 이상",4.63639,4.66253,0.56059
"오스트리아","개인 전체","총계",58.61056,61.36369,4.48659
"이스라엘","남자","15~19세",24.50092,26.44193,7.34064
"이스라엘","남자","15~24세",42.43475,45.21158,6.14185
"이스라엘","남자","15~64세",71.43831,74.23058,3.76161
"이스라엘","남자","20~24세",63.66528,67.43157,5.58535
"이스라엘","남자","25~29세",73.84908,77.68261,4.93487
"이스라엘","남자","25~34세",79.10096,82.69922,4.35102
"이스라엘","남자","25~54세",83.38821,86.31195,3.38742
"이스라엘","남자","25~64세",81.60932,84.407,3.31451
"이스라엘","남자","30~34세",84.40246,87.76322,3.82935
"이스라엘","남자","35~39세",86.32488,89.0599,3.07099
"이스라엘","남자","35~44세",86.83546,89.52384,3.00298
"이스라엘","남자","40~44세",87.3302,89.97339,2.93774
"이스라엘","남자","45~49세",85.73623,88.16959,2.75985
"이스라엘","남자","45~54세",84.55631,86.9174,2.71649
"이스라엘","남자","50~54세",83.23406,85.51419,2.66638
"이스라엘","남자","55~59세",77.3704,79.91046,3.17863
"이스라엘","남자","55~64세",74.56807,76.86675,2.99047
"이스라엘","남자","60~64세",71.44881,73.47881,2.76271
"이스라엘","남자","65~69세",52.08755,53.64577,2.90466
"이스라엘","남자","65세 이상",29.64093,30.4587,2.68484
"이스라엘","남자","총계",65.10484,67.59791,3.68809
"이스라엘","여자","15~19세",26.07243,28.10219,7.22278
"이스라엘","여자","15~24세",43.42917,46.8088,7.22007
"이스라엘","여자","15~64세",66.4279,69.22766,4.04428
"이스라엘","여자","20~24세",63.38228,68.3137,7.21878
"이스라엘","여자","25~29세",74.35381,78.18334,4.89815
"이스라엘","여자","25~34세",75.36962,78.86538,4.43256
"이스라엘","여자","25~54세",77.0289,79.86884,3.55576
"이스라엘","여자","25~64세",73.88761,76.49929,3.41399
"이스라엘","여자","30~34세",76.27091,79.47052,4.02616
"이스라엘","여자","35~39세",79.61536,82.21818,3.16574
"이스라엘","여자","35~44세",78.87784,81.42234,3.12507
"이스라엘","여자","40~44세",78.14565,80.63226,3.08389
"이스라엘","여자","45~49세",78.79789,81.58288,3.41369
"이스라엘","여자","45~54세",76.83164,79.23386,3.03181
"이스라엘","여자","50~54세",74.6536,76.63181,2.58145
"이스라엘","여자","55~59세",68.51852,70.56878,2.90534
"이스라엘","여자","55~64세",61.51385,63.22638,2.70856
"이스라엘","여자","60~64세",54.24833,55.61054,2.44956
"이스라엘","여자","65~69세",32.52719,33.01827,1.48729
"이스라엘","여자","65세 이상",15.18928,15.42472,1.52638
"이스라엘","여자","총계",57.23458,59.57425,3.92731
"이스라엘","개인 전체","15~19세",25.26158,27.24555,7.2818
"이스라엘","개인 전체","15~24세",42.91945,45.99009,6.67674
"이스라엘","개인 전체","15~64세",68.92307,71.71909,3.89858
"이스라엘","개인 전체","20~24세",63.52622,67.86502,6.39327
"이스라엘","개인 전체","25~29세",74.09408,77.92568,4.91699
"이스라엘","개인 전체","25~34세",77.22788,80.77468,4.39098
"이스라엘","개인 전체","25~54세",80.16608,83.04736,3.46945
"이스라엘","개인 전체","25~64세",77.695,80.39839,3.36249
"이스라엘","개인 전체","30~34세",80.19304,83.47038,3.92635
"이스라엘","개인 전체","35~39세",82.91833,85.58623,3.11721
"이스라엘","개인 전체","35~44세",82.81957,85.43534,3.0617
"이스라엘","개인 전체","40~44세",82.7227,85.28734,3.00706
"이스라엘","개인 전체","45~49세",82.17316,84.78709,3.08293
"이스라엘","개인 전체","45~54세",80.57886,82.96113,2.87155
"이스라엘","개인 전체","50~54세",78.80288,80.92709,2.62485
"이스라엘","개인 전체","55~59세",72.94989,75.24535,3.05064
"이스라엘","개인 전체","55~64세",67.93794,69.93892,2.86104
"이스라엘","개인 전체","60~64세",62.55574,64.24048,2.62255
"이스라엘","개인 전체","65~69세",41.72634,42.71929,2.32436
"이스라엘","개인 전체","65세 이상",21.6577,22.15379,2.23928
"이스라엘","개인 전체","총계",61.08818,63.50296,3.80263
"이탈리아","남자","15~19세",4.78152,8.63464,44.62404
"이탈리아","남자","15~24세",21.55113,29.82902,27.75112
"이탈리아","남자","15~64세",68.00828,74.9936,9.31455
"이탈리아","남자","20~24세",37.63459,50.1562,24.96522
"이탈리아","남자","25~29세",62.93213,75.24901,16.36816
"이탈리아","남자","25~34세",70.77616,81.81139,13.48863
"이탈리아","남자","25~54세",80.823,88.47773,8.6516
"이탈리아","남자","25~64세",76.81334,83.55368,8.06707
"이탈리아","남자","30~34세",78.36508,88.16035,11.11075
"이탈리아","남자","35~39세",83.67143,91.17791,8.23278
"이탈리아","남자","35~44세",84.71328,91.57031,7.48827
"이탈리아","남자","40~44세",85.59412,91.90207,6.86378
"이탈리아","남자","45~49세",84.78474,91.11411,6.94665
"이탈리아","남자","45~54세",84.50608,90.49272,6.6156
"이탈리아","남자","50~54세",84.23214,89.88184,6.2857
"이탈리아","남자","55~59세",77.19333,82.2287,6.12361
"이탈리아","남자","55~64세",64.62891,68.59059,5.77583
"이탈리아","남자","60~64세",49.97104,52.68013,5.14253
"이탈리아","남자","65~69세",17.88324,18.51807,3.42816
"이탈리아","남자","65세 이상",7.74616,7.93044,2.32373
"이탈리아","남자","총계",53.78164,59.16137,9.09332
"이탈리아","여자","15~19세",2.61047,5.56049,53.05317
"이탈리아","여자","15~24세",15.15047,22.02612,31.2159
"이탈리아","여자","15~64세",50.12127,56.49588,11.28332
"이탈리아","여자","20~24세",27.44964,38.17553,28.09626
"이탈리아","여자","25~29세",49.37476,61.09616,19.18517
"이탈리아","여자","25~34세",54.07055,64.77656,16.5276
"이탈리아","여자","25~54세",60.13758,67.81382,11.31958
"이탈리아","여자","25~64세",56.11348,62.40224,10.07777
"이탈리아","여자","30~34세",58.48241,68.23442,14.29192
"이탈리아","여자","35~39세",61.25147,69.5253,11.90046
"이탈리아","여자","35~44세",62.37315,70.19897,11.14806
"이탈리아","여자","40~44세",63.31084,70.76214,10.53007
"이탈리아","여자","45~49세",63.83167,70.22735,9.1071
"이탈리아","여자","45~54세",62.27407,67.8458,8.21234
"이탈리아","여자","50~54세",60.75965,65.53028,7.28004
"이탈리아","여자","55~59세",53.94383,57.18574,5.66909
"이탈리아","여자","55~64세",44.62592,46.95384,4.95789
"이탈리아","여자","60~64세",33.99671,35.28202,3.64294
"이탈리아","여자","65~69세",9.28736,9.47915,2.02328
"이탈리아","여자","65세 이상",2.80082,2.85338,1.84191
"이탈리아","여자","총계",36.67943,41.2582,11.09784
"이탈리아","개인 전체","15~19세",3.73304,7.15002,47.78981
"이탈리아","개인 전체","15~24세",18.47817,26.08285,29.15584
"이탈리아","개인 전체","15~64세",59.03882,65.7179,10.16325
"이탈리아","개인 전체","20~24세",32.77281,44.43723,26.24921
"이탈리아","개인 전체","25~29세",56.29727,68.32273,17.60096
"이탈리아","개인 전체","25~34세",62.53793,73.41081,14.81101
"이탈리아","개인 전체","25~54세",70.45254,78.11806,9.81274
"이탈리아","개인 전체","25~64세",66.35367,72.86583,8.93718
"이탈리아","개인 전체","30~34세",68.48901,78.2628,12.48842
"이탈리아","개인 전체","35~39세",72.46902,80.35892,9.81832
"이탈리아","개인 전체","35~44세",73.5165,80.85909,9.08072
"이탈리아","개인 전체","40~44세",74.3971,81.27957,8.46765
"이탈리아","개인 전체","45~49세",74.19125,80.55415,7.89891
"이탈리아","개인 전체","45~54세",73.23495,79.01124,7.31072
"이탈리아","개인 전체","50~54세",72.3001,77.50294,6.71308
"이탈리아","개인 전체","55~59세",65.23483,69.34772,5.93083
"이탈리아","개인 전체","55~64세",54.28821,57.4053,5.42997
"이탈리아","개인 전체","60~64세",41.66505,43.63383,4.51205
"이탈리아","개인 전체","65~69세",13.37675,13.77931,2.92149
"이탈리아","개인 전체","65세 이상",4.95908,5.06913,2.17088
"이탈리아","개인 전체","총계",44.9285,49.89361,9.95139
"일본","남자","15~19세",19,19.66667,3.38983
"일본","남자","15~24세",46.42289,48.33068,3.94737
"일본","남자","15~64세",84.1441,86.35288,2.55786
"일본","남자","20~24세",71.42857,74.46809,4.08163
"일본","남자","25~29세",90.625,94.0625,3.65449
"일본","남자","25~34세",91.59159,94.89489,3.48101
"일본","남자","25~54세",93.13482,95.49214,2.4686
"일본","남자","25~64세",91.61941,93.88784,2.41611
"일본","남자","30~34세",92.48555,95.66474,3.32326
"일본","남자","35~39세",93.75,96.09375,2.43902
"일본","남자","35~44세",93.9759,96.0241,2.133
"일본","남자","40~44세",94.1704,95.96413,1.86916
"일본","남자","45~49세",93.7247,95.74899,2.11416
"일본","남자","45~54세",93.49241,95.44469,2.04545
"일본","남자","50~54세",93.2243,95.09346,1.9656
"일본","남자","55~59세",91.14583,92.96875,1.96078
"일본","남자","55~64세",86.77249,88.75661,2.23547
"일본","남자","60~64세",82.25806,84.4086,2.54777
"일본","남자","65~69세",58.8785,60.74766,3.07692
"일본","남자","65세 이상",34.10405,34.87476,2.20994
"일본","남자","총계",69.60821,71.39925,2.50849
"일본","여자","15~19세",21.40351,21.75439,1.6129
"일본","여자","15~24세",48.39798,50.08432,3.367
"일본","여자","15~64세",70.87379,72.57282,2.34114
"일본","여자","20~24세",73.37662,76.2987,3.82979
"일본","여자","25~29세",82.11921,85.09934,3.50195
"일본","여자","25~34세",78.58268,81.10236,3.1068
"일본","여자","25~54세",78.16092,80.03406,2.34043
"일본","여자","25~64세",75.15249,76.85393,2.21387
"일본","여자","30~34세",75.37538,77.47748,2.71318
"일본","여자","35~39세",74.79893,76.6756,2.44755
"일본","여자","35~44세",76.82776,78.56258,2.2082
"일본","여자","40~44세",78.57143,80.18433,2.01149
"일본","여자","45~49세",79.50311,81.15942,2.04082
"일본","여자","45~54세",79.05182,80.59537,1.91518
"일본","여자","50~54세",78.53774,79.95283,1.76991
"일본","여자","55~59세",73.17708,74.47917,1.74825
"일본","여자","55~64세",65.92689,67.10183,1.75097
"일본","여자","60~64세",58.63874,59.68586,1.75439
"일본","여자","65~69세",38.59649,39.03509,1.1236
"일본","여자","65세 이상",17.82716,17.97531,0.82418
"일본","여자","총계",52.13675,53.28798,2.16039
"일본","개인 전체","15~19세",20.17094,20.68376,2.47934
"일본","개인 전체","15~24세",47.38134,49.18167,3.66057
"일본","개인 전체","15~64세",77.59286,79.54999,2.46025
"일본","개인 전체","20~24세",72.37049,75.35322,3.95833
"일본","개인 전체","25~29세",86.49518,89.71061,3.58423
"일본","개인 전체","25~34세",85.24212,88.16295,3.31299
"일본","개인 전체","25~54세",85.75624,87.87497,2.41108
"일본","개인 전체","25~64세",83.46319,85.45079,2.32601
"일본","개인 전체","30~34세",84.09426,86.74521,3.05603
"일본","개인 전체","35~39세",84.41215,86.52576,2.44275
"일본","개인 전체","35~44세",85.5223,87.416,2.16632
"일본","개인 전체","40~44세",86.47727,88.18182,1.93299
"일본","개인 전체","45~49세",86.69396,88.53634,2.08092
"일본","개인 전체","45~54세",86.33133,88.08092,1.98634
"일본","개인 전체","50~54세",85.91549,87.55869,1.87668
"일본","개인 전체","55~59세",82.16146,83.72396,1.86625
"일본","개인 전체","55~64세",76.28121,77.85808,2.02532
"일본","개인 전체","60~64세",70.29178,71.88329,2.21402
"일본","개인 전체","65~69세",48.41629,49.54751,2.28311
"일본","개인 전체","65세 이상",24.90229,25.32105,1.6538
"일본","개인 전체","총계",60.57874,62.03912,2.35397
"체코","남자","15~19세",5.44453,6.49724,16.20253
"체코","남자","15~24세",31.58373,33.37039,5.35401
"체코","남자","15~64세",81.93946,83.4129,1.76644
"체코","남자","20~24세",56.84817,59.3442,4.20601
"체코","남자","25~29세",90.31305,92.42764,2.28783
"체코","남자","25~34세",92.84407,94.89405,2.16028
"체코","남자","25~54세",94.4964,95.90244,1.46612
"체코","남자","25~64세",90.24701,91.66878,1.55099
"체코","남자","30~34세",95.14698,97.13817,2.04985
"체코","남자","35~39세",96.13076,97.51138,1.41586
"체코","남자","35~44세",95.7425,96.88436,1.17859
"체코","남자","40~44세",95.41753,96.35956,0.97762
"체코","남자","45~49세",95.2972,96.40388,1.14797
"체코","남자","45~54세",94.60185,95.71354,1.16148
"체코","남자","50~54세",93.77602,94.89366,1.17778
"체코","남자","55~59세",88.64054,90.69173,2.26171
"체코","남자","55~64세",74.69271,76.17205,1.9421
"체코","남자","60~64세",60.82915,61.7401,1.47546
"체코","남자","65~69세",18.75139,18.82424,0.38701
"체코","남자","65세 이상",9.90567,9.93835,0.32887
"체코","남자","총계",67.35112,68.53278,1.72422
"체코","여자","15~19세",5.11067,6.03869,15.36797
"체코","여자","15~24세",24.302,25.85383,6.00231
"체코","여자","15~64세",68.06518,69.7578,2.42642
"체코","여자","20~24세",42.73519,44.88617,4.79209
"체코","여자","25~29세",67.13965,69.26027,3.06182
"체코","여자","25~34세",63.66982,65.80496,3.24465
"체코","여자","25~54세",79.96862,81.84264,2.28978
"체코","여자","25~64세",75.15156,76.86698,2.23167
"체코","여자","30~34세",60.49531,62.64373,3.42959
"체코","여자","35~39세",77.1215,79.21228,2.63947
"체코","여자","35~44세",83.0479,84.91413,2.19779
"체코","여자","40~44세",87.9549,89.6352,1.8746
"체코","여자","45~49세",91.84216,93.36273,1.62866
"체코","여자","45~54세",91.42584,93.06942,1.76597
"체코","여자","50~54세",90.93976,92.72695,1.92737
"체코","여자","55~59세",85.86064,87.78745,2.19486
"체코","여자","55~64세",58.93795,60.11951,1.96536
"체코","여자","60~64세",33.9214,34.41048,1.42132
"체코","여자","65~69세",11.39936,11.48181,0.71805
"체코","여자","65세 이상",5.2626,5.29782,0.66491
"체코","여자","총계",51.33523,52.58634,2.37914
"체코","개인 전체","15~19세",5.28242,6.27459,15.81254
"체코","개인 전체","15~24세",28.04227,29.71472,5.62834
"체코","개인 전체","15~64세",75.13609,76.71701,2.06071
"체코","개인 전체","20~24세",49.9735,52.30145,4.45103
"체코","개인 전체","25~29세",79.04165,81.15917,2.6091
"체코","개인 전체","25~34세",78.67486,80.76619,2.58937
"체코","개인 전체","25~54세",87.43058,89.06423,1.83424
"체코","개인 전체","25~64세",82.83494,84.40089,1.85537
"체코","개인 전체","30~34세",78.34023,80.40767,2.57121
"체코","개인 전체","35~39세",86.93693,88.66102,1.94459
"체코","개인 전체","35~44세",89.58406,91.07733,1.63957
"체코","개인 전체","40~44세",91.78808,93.08917,1.39768
"체코","개인 전체","45~49세",93.61647,94.92449,1.37796
"체코","개인 전체","45~54세",93.05064,94.42211,1.45249
"체코","개인 전체","50~54세",92.3842,93.83041,1.54129
"체코","개인 전체","55~59세",87.25409,89.24324,2.22891
"체코","개인 전체","55~64세",66.69984,68.02811,1.95253
"체코","개인 전체","60~64세",46.95605,47.6495,1.4553
"체코","개인 전체","65~69세",14.81481,14.8928,0.52366
"체코","개인 전체","65세 이상",7.21693,7.25109,0.47105
"체코","개인 전체","총계",59.16341,60.38057,2.01582
"칠레","남자","15~19세",9.20453,12.03115,23.49418
"칠레","남자","15~24세",27.3429,33.53829,18.47258
"칠레","남자","15~64세",71.49293,76.78159,6.88793
"칠레","남자","20~24세",45.75113,55.36541,17.36513
"칠레","남자","25~29세",74.60415,83.29781,10.43684
"칠레","남자","25~34세",79.5871,87.44672,8.9879
"칠레","남자","25~54세",85.18327,90.78951,6.17498
"칠레","남자","25~64세",84.67073,89.68876,5.59494
"칠레","남자","30~34세",85.82687,92.64208,7.3565
"칠레","남자","35~39세",87.65777,92.78268,5.52357
"칠레","남자","35~44세",88.34047,93.30405,5.31978
"칠레","남자","40~44세",89.0175,93.82108,5.11993
"칠레","남자","45~49세",88.92035,92.7502,4.12921
"칠레","남자","45~54세",88.14429,92.00513,4.19632
"칠레","남자","50~54세",87.45734,91.3456,4.25664
"칠레","남자","55~59세",86.01283,89.68147,4.09075
"칠레","남자","55~64세",83.19589,86.52133,3.8435
"칠레","남자","60~64세",80.06448,83.00841,3.54655
"칠레","남자","65~69세",58.66082,60.283,2.69094
"칠레","남자","65세 이상",36.76414,37.67897,2.42797
"칠레","남자","총계",65.30231,69.81131,6.45884
"칠레","여자","15~19세",6.93242,9.85496,29.65552
"칠레","여자","15~24세",23.27732,29.07999,19.95418
"칠레","여자","15~64세",53.28774,57.9696,8.07639
"칠레","여자","20~24세",37.88179,46.25792,18.10745
"칠레","여자","25~29세",62.4026,70.8287,11.89645
"칠레","여자","25~34세",65.15612,72.37854,9.97867
"칠레","여자","25~54세",64.78743,70.04165,7.50157
"칠레","여자","25~64세",60.88831,65.2863,6.73646
"칠레","여자","30~34세",68.34749,74.17482,7.85621
"칠레","여자","35~39세",67.98171,73.11515,7.02103
"칠레","여자","35~44세",66.80665,71.80598,6.96228
"칠레","여자","40~44세",65.71164,70.58602,6.90558
"칠레","여자","45~49세",64.27063,68.40079,6.03818
"칠레","여자","45~54세",62.78685,66.51044,5.59851
"칠레","여자","50~54세",61.35823,64.69036,5.15089
"칠레","여자","55~59세",55.81613,58.42831,4.47075
"칠레","여자","55~64세",49.66743,51.60132,3.74775
"칠레","여자","60~64세",42.62974,43.78727,2.64352
"칠레","여자","65~69세",25.17581,26.02972,3.28053
"칠레","여자","65세 이상",14.25337,14.59044,2.31019
"칠레","여자","총계",45.46674,49.27806,7.73432
"칠레","개인 전체","15~19세",8.17777,11.04774,25.97786
"칠레","개인 전체","15~24세",25.4398,31.45136,19.11383
"칠레","개인 전체","15~64세",62.38559,67.37069,7.39951
"칠레","개인 전체","20~24세",41.94558,50.9611,17.69098
"칠레","개인 전체","25~29세",68.74057,77.30566,11.0795
"칠레","개인 전체","25~34세",72.52569,80.07351,9.42612
"칠레","개인 전체","25~54세",74.79921,80.22623,6.76465
"칠레","개인 전체","25~64세",72.56262,77.26498,6.08601
"칠레","개인 전체","30~34세",77.08914,83.41052,7.57864
"칠레","개인 전체","35~39세",77.75344,82.88264,6.18851
"칠레","개인 전체","35~44세",77.33024,82.31209,6.0524
"칠레","개인 전체","40~44세",76.92369,81.764,5.91986
"칠레","개인 전체","45~49세",75.68335,79.67447,5.00929
"칠레","개인 전체","45~54세",74.80328,78.59191,4.82063
"칠레","개인 전체","50~54세",73.98901,77.59028,4.64139
"칠레","개인 전체","55~59세",70.53606,73.66323,4.24523
"칠레","개인 전체","55~64세",66.12648,68.74348,3.80691
"칠레","개인 전체","60~64세",61.15124,63.19263,3.23042
"칠레","개인 전체","65~69세",41.48533,42.71344,2.87524
"칠레","개인 전체","65세 이상",24.69295,25.29796,2.39154
"칠레","개인 전체","총계",55.24413,59.39936,6.9954
"캐나다","남자","15~19세",41.08271,48.87744,15.9475
"캐나다","남자","15~24세",56.20396,64.09426,12.31046
"캐나다","남자","15~64세",77.31373,82.37251,6.14135
"캐나다","남자","20~24세",68.90976,76.88036,10.36754
"캐나다","남자","25~29세",82.36686,88.50145,6.93163
"캐나다","남자","25~34세",84.95373,90.49057,6.11869
"캐나다","남자","25~54세",86.80387,91.28991,4.91406
"캐나다","남자","25~64세",82.09302,86.51074,5.10656
"캐나다","남자","30~34세",87.6189,92.53989,5.3177
"캐나다","남자","35~39세",88.68238,92.95318,4.59457
"캐나다","남자","35~44세",88.61146,92.76201,4.4744
"캐나다","남자","40~44세",88.53615,92.559,4.34625
"캐나다","남자","45~49세",88.33854,91.8839,3.85852
"캐나다","남자","45~54세",86.94771,90.6353,4.0686
"캐나다","남자","50~54세",85.6321,89.45422,4.27272
"캐나다","남자","55~59세",76.37494,80.60842,5.25191
"캐나다","남자","55~64세",68.40143,72.62059,5.80987
"캐나다","남자","60~64세",59.63076,63.83417,6.58489
"캐나다","남자","65~69세",32.68847,34.38372,4.93039
"캐나다","남자","65세 이상",18.5708,19.35953,4.07414
"캐나다","남자","총계",65.86745,70.09419,6.03009
"캐나다","여자","15~19세",44.60321,51.6653,13.66892
"캐나다","여자","15~24세",58.80803,65.10654,9.67416
"캐나다","여자","15~64세",71.55085,75.56185,5.30824
"캐나다","여자","20~24세",70.79178,76.4461,7.39648
"캐나다","여자","25~29세",79.92251,84.44789,5.35878
"캐나다","여자","25~34세",78.62317,82.93883,5.20342
"캐나다","여자","25~54세",79.83802,83.58855,4.4869
"캐나다","여자","25~64세",74.24687,77.77391,4.53498
"캐나다","여자","30~34세",77.32414,81.43012,5.04234
"캐나다","여자","35~39세",78.62173,82.31664,4.48866
"캐나다","여자","35~44세",80.11731,83.72103,4.30443
"캐나다","여자","40~44세",81.66014,85.16977,4.12075
"캐나다","여자","45~49세",82.46294,85.69459,3.77112
"캐나다","여자","45~54세",80.86042,84.15298,3.91259
"캐나다","여자","50~54세",79.34464,82.69481,4.05126
